Datetime,Open,High,Low,Close,Adj Close,Volume
2022-12-19 10:09:00,381.9100036621094,382.0899963378906,381.8299865722656,382.0400085449219,382.0400085449219,77448
2022-12-19 10:10:00,382.0299987792969,382.2300109863281,382.0299987792969,382.19000244140625,382.19000244140625,139116
2022-12-19 10:11:00,382.20001220703125,382.3799133300781,382.20001220703125,382.2200012207031,382.2200012207031,106580
2022-12-19 10:12:00,382.239990234375,382.2799987792969,382.0299987792969,382.2200012207031,382.2200012207031,117589
2022-12-19 10:13:00,382.2650146484375,382.6199951171875,382.2301025390625,382.5306091308594,382.5306091308594,256674
2022-12-19 10:14:00,382.5350036621094,382.760009765625,382.4700012207031,382.68011474609375,382.68011474609375,152663
2022-12-19 10:15:00,382.6700134277344,382.69000244140625,382.3699951171875,382.5299987792969,382.5299987792969,180159
2022-12-19 10:16:00,382.5299987792969,382.8599853515625,382.5,382.75,382.75,170248
2022-12-19 10:17:00,382.739990234375,382.81500244140625,382.70001220703125,382.7598876953125,382.7598876953125,154083
2022-12-19 10:18:00,382.7499084472656,382.8599853515625,382.5799865722656,382.7499084472656,382.7499084472656,112827
2022-12-19 10:19:00,382.7799987792969,382.8500061035156,382.6400146484375,382.7701110839844,382.7701110839844,79983
2022-12-19 10:20:00,382.79998779296875,383.2200012207031,382.75,383.2200012207031,383.2200012207031,183362
2022-12-19 10:21:00,383.2099914550781,383.6700134277344,383.2099914550781,383.4599914550781,383.4599914550781,293594
2022-12-19 10:22:00,383.4700012207031,383.5090026855469,383.239990234375,383.2799987792969,383.2799987792969,159088
2022-12-19 10:23:00,383.25,383.3999938964844,383.2099914550781,383.3800048828125,383.3800048828125,141148
2022-12-19 10:24:00,383.3900146484375,383.57501220703125,383.3599853515625,383.4700012207031,383.4700012207031,137097
2022-12-19 10:25:00,383.4599914550781,383.5400085449219,383.260009765625,383.29998779296875,383.29998779296875,135103
2022-12-19 10:26:00,383.5,383.5,383.5,383.5,383.5,200770
2022-12-19 10:27:00,383.4800109863281,383.4800109863281,383.2799987792969,383.32000732421875,383.32000732421875,82108
2022-12-19 10:28:00,383.32000732421875,383.4800109863281,383.2699890136719,383.4700012207031,383.4700012207031,85045
2022-12-19 10:29:00,383.4700012207031,383.6000061035156,383.44000244140625,383.5201110839844,383.5201110839844,184022
2022-12-19 10:30:00,383.5299987792969,383.5299987792969,383.3299865722656,383.44000244140625,383.44000244140625,96220
2022-12-19 10:31:00,383.42999267578125,383.510009765625,383.0299987792969,383.05499267578125,383.05499267578125,237892
2022-12-19 10:32:00,383.04998779296875,383.0849914550781,382.8900146484375,382.95001220703125,382.95001220703125,182522
2022-12-19 10:33:00,382.94000244140625,383.04998779296875,382.8299865722656,382.8705139160156,382.8705139160156,98532
2022-12-19 10:34:00,382.875,383.01800537109375,382.8699951171875,383.01800537109375,383.01800537109375,64778
2022-12-19 10:35:00,382.9949951171875,383.1499938964844,382.9200134277344,383.1099853515625,383.1099853515625,81989
2022-12-19 10:36:00,383.1099853515625,383.1400146484375,382.9200134277344,382.95001220703125,382.95001220703125,74697
2022-12-19 10:37:00,382.94000244140625,382.9700012207031,382.8299865722656,382.8399963378906,382.8399963378906,84107
2022-12-19 10:38:00,382.760009765625,382.9198913574219,382.70001220703125,382.760009765625,382.760009765625,152950
2022-12-19 10:39:00,382.739990234375,382.739990234375,382.385009765625,382.4130859375,382.4130859375,166535
2022-12-19 10:40:00,382.3999938964844,382.510009765625,382.30999755859375,382.4607849121094,382.4607849121094,156091
2022-12-19 10:41:00,382.4599914550781,382.6600036621094,382.4100036621094,382.6199035644531,382.6199035644531,116002
2022-12-19 10:42:00,382.614990234375,382.6698913574219,382.3999938964844,382.5888977050781,382.5888977050781,170578
2022-12-19 10:43:00,382.5799865722656,382.6300048828125,382.4399108886719,382.6199951171875,382.6199951171875,57036
2022-12-19 10:44:00,382.6199951171875,382.6300048828125,382.4100036621094,382.4800109863281,382.4800109863281,40662
2022-12-19 10:45:00,382.489990234375,382.5299072265625,382.4200134277344,382.4800109863281,382.4800109863281,88703
2022-12-19 10:46:00,382.42999267578125,382.57000732421875,382.3699951171875,382.42999267578125,382.42999267578125,83226
2022-12-19 10:47:00,382.44000244140625,382.5498962402344,382.4100036621094,382.45001220703125,382.45001220703125,76424
2022-12-19 10:48:00,382.44000244140625,382.6715087890625,382.3800048828125,382.6000061035156,382.6000061035156,80659
2022-12-19 10:49:00,382.6099853515625,382.7497863769531,382.5450134277344,382.6247863769531,382.6247863769531,90951
2022-12-19 10:50:00,382.6000061035156,382.6000061035156,382.2699890136719,382.5,382.5,109088
2022-12-19 10:51:00,382.5,382.5899963378906,382.3599853515625,382.37890625,382.37890625,119021
2022-12-19 10:52:00,382.3999938964844,382.4599914550781,382.2699890136719,382.3299865722656,382.3299865722656,76720
2022-12-19 10:53:00,382.3399963378906,382.3399963378906,382.125,382.125,382.125,123373
2022-12-19 10:54:00,382.125,382.2200012207031,381.8800048828125,382.04998779296875,382.04998779296875,130534
2022-12-19 10:55:00,382.05010986328125,382.139892578125,381.9599914550781,381.9599914550781,381.9599914550781,105328
2022-12-19 10:56:00,381.9599914550781,382.1199951171875,381.8599853515625,382.1099853515625,382.1099853515625,130835
2022-12-19 10:57:00,382.1199951171875,382.1199951171875,381.8999938964844,381.94000244140625,381.94000244140625,65388
2022-12-19 10:58:00,381.94000244140625,381.94000244140625,381.7724914550781,381.94000244140625,381.94000244140625,137742
2022-12-19 10:59:00,381.92999267578125,381.94500732421875,381.6600036621094,381.7300109863281,381.7300109863281,162786
2022-12-19 11:00:00,381.7200927734375,381.7699890136719,381.4800109863281,381.55999755859375,381.55999755859375,193861
2022-12-19 11:01:00,381.5350036621094,381.57000732421875,381.2699890136719,381.29998779296875,381.29998779296875,187163
2022-12-19 11:02:00,381.2900085449219,381.45001220703125,381.2449951171875,381.3699951171875,381.3699951171875,201160
2022-12-19 11:03:00,381.2900085449219,381.3800048828125,381.2149963378906,381.2900085449219,381.2900085449219,90587
2022-12-19 11:04:00,381.2799987792969,381.3388977050781,381.17498779296875,381.285888671875,381.285888671875,122417
2022-12-19 11:05:00,381.2898864746094,381.4200134277344,381.2200012207031,381.4200134277344,381.4200134277344,109923
2022-12-19 11:06:00,381.4200134277344,381.4584045410156,381.29998779296875,381.42999267578125,381.42999267578125,107367
2022-12-19 11:07:00,381.42999267578125,381.5199890136719,381.3599853515625,381.510009765625,381.510009765625,114582
2022-12-19 11:08:00,381.510009765625,381.6099853515625,381.260009765625,381.4049987792969,381.4049987792969,283197
2022-12-19 11:09:00,381.40008544921875,381.5299987792969,381.3500061035156,381.510009765625,381.510009765625,74638
2022-12-19 11:10:00,381.5,381.54998779296875,381.3700866699219,381.42529296875,381.42529296875,88272
2022-12-19 11:11:00,381.4100036621094,381.6499938964844,381.3900146484375,381.5899963378906,381.5899963378906,109369
2022-12-19 11:12:00,381.5722961425781,381.5799865722656,381.3699951171875,381.5201110839844,381.5201110839844,106851
2022-12-19 11:13:00,381.4200134277344,381.4200134277344,381.4200134277344,381.4200134277344,381.4200134277344,63392
2022-12-19 11:14:00,381.42999267578125,381.4693908691406,381.30999755859375,381.3500061035156,381.3500061035156,102815
2022-12-19 11:15:00,381.3500061035156,381.45001220703125,381.2799987792969,381.45001220703125,381.45001220703125,94265
2022-12-19 11:16:00,381.45001220703125,381.6549987792969,381.4150085449219,381.5450134277344,381.5450134277344,112989
2022-12-19 11:17:00,381.5400085449219,381.760009765625,381.5199890136719,381.739990234375,381.739990234375,127587
2022-12-19 11:18:00,381.739990234375,381.8316955566406,381.625,381.8299865722656,381.8299865722656,101457
2022-12-19 11:19:00,381.8399963378906,381.8450012207031,381.7200927734375,381.80499267578125,381.80499267578125,75995
2022-12-19 11:20:00,381.80499267578125,381.92999267578125,381.75,381.8949890136719,381.8949890136719,99077
2022-12-19 11:21:00,381.8949890136719,381.94989013671875,381.6199951171875,381.6216125488281,381.6216125488281,96809
2022-12-19 11:22:00,381.6199951171875,381.70001220703125,381.44000244140625,381.4599914550781,381.4599914550781,181511
2022-12-19 11:23:00,381.44500732421875,381.5924987792969,381.36029052734375,381.55999755859375,381.55999755859375,100366
2022-12-19 11:24:00,381.5563049316406,381.8500061035156,381.50860595703125,381.82501220703125,381.82501220703125,129883
2022-12-19 11:25:00,381.7698974609375,381.840087890625,381.69000244140625,381.7698974609375,381.7698974609375,60746
2022-12-19 11:26:00,381.7699890136719,381.79998779296875,381.3949890136719,381.4200134277344,381.4200134277344,99283
2022-12-19 11:27:00,381.3699951171875,381.55999755859375,381.3299865722656,381.3699951171875,381.3699951171875,83920
2022-12-19 11:28:00,381.3699951171875,381.54998779296875,381.3399963378906,381.5450134277344,381.5450134277344,138436
2022-12-19 11:29:00,381.5450134277344,381.7289123535156,381.4800109863281,381.6099853515625,381.6099853515625,104070
2022-12-19 11:30:00,381.6300048828125,381.6400146484375,381.5199890136719,381.57501220703125,381.57501220703125,61426
2022-12-19 11:31:00,381.57000732421875,381.5899963378906,381.3599853515625,381.4100036621094,381.4100036621094,115890
2022-12-19 11:32:00,381.3999938964844,381.4200134277344,381.0899963378906,381.1499938964844,381.1499938964844,198180
2022-12-19 11:33:00,381.1499938964844,381.260009765625,380.9100036621094,380.9314880371094,380.9314880371094,181198
2022-12-19 11:34:00,380.94000244140625,381.07000732421875,380.79998779296875,380.9800109863281,380.9800109863281,231828
2022-12-19 11:35:00,380.9800109863281,380.9800109863281,380.739990234375,380.7550048828125,380.7550048828125,150492
2022-12-19 11:36:00,380.75,381.0199890136719,380.739990234375,380.918212890625,380.918212890625,106862
2022-12-19 11:37:00,380.92498779296875,380.9599914550781,380.8500061035156,380.909912109375,380.909912109375,48103
2022-12-19 11:38:00,380.9194030761719,380.9599914550781,380.8283996582031,380.8283996582031,380.8283996582031,67366
2022-12-19 11:39:00,380.8299865722656,380.95001220703125,380.8081970214844,380.8599853515625,380.8599853515625,61434
2022-12-19 11:40:00,380.8599853515625,380.8800048828125,380.470703125,380.489990234375,380.489990234375,267741
2022-12-19 11:41:00,380.5,380.7298889160156,380.4100036621094,380.7200012207031,380.7200012207031,193137
2022-12-19 11:42:00,380.7099914550781,381.0199890136719,380.69000244140625,380.8500061035156,380.8500061035156,143720
2022-12-19 11:43:00,380.8299865722656,380.92999267578125,380.80999755859375,380.9200134277344,380.9200134277344,112543
2022-12-19 11:44:00,380.9200134277344,380.989990234375,380.8699951171875,380.9119873046875,380.9119873046875,1461342
2022-12-19 11:45:00,380.9100036621094,381.19000244140625,380.885009765625,381.1650085449219,381.1650085449219,190290
2022-12-19 11:46:00,381.1700134277344,381.2745056152344,381.1400146484375,381.2200927734375,381.2200927734375,136982
2022-12-19 11:47:00,381.2200012207031,381.2300109863281,381.13629150390625,381.1449890136719,381.1449890136719,64685
2022-12-19 11:48:00,381.1400146484375,381.2699890136719,381.1199951171875,381.19000244140625,381.19000244140625,69653
2022-12-19 11:49:00,381.19000244140625,381.2550048828125,381.125,381.2349853515625,381.2349853515625,33316
2022-12-19 11:50:00,381.2300109863281,381.2799987792969,381.17498779296875,381.20001220703125,381.20001220703125,42897
2022-12-19 11:51:00,381.1600036621094,381.2300109863281,381.0411071777344,381.17999267578125,381.17999267578125,104404
2022-12-19 11:52:00,381.1700134277344,381.260009765625,381.1199951171875,381.25,381.25,554064
2022-12-19 11:53:00,381.25,381.260009765625,381.1099853515625,381.25,381.25,62024
2022-12-19 11:54:00,381.239990234375,381.3699951171875,381.1700134277344,381.20001220703125,381.20001220703125,112138
2022-12-19 11:55:00,381.20001220703125,381.30999755859375,381.0849914550781,381.1000061035156,381.1000061035156,143892
2022-12-19 11:56:00,381.1099853515625,381.1099853515625,380.8500061035156,381.05999755859375,381.05999755859375,117012
2022-12-19 11:57:00,381.0400085449219,381.1191101074219,380.9700012207031,381.0599060058594,381.0599060058594,47764
2022-12-19 11:58:00,381.0799865722656,381.1499938964844,381.0,381.114990234375,381.114990234375,90965
2022-12-19 11:59:00,381.1099853515625,381.1300048828125,380.94000244140625,380.9798889160156,380.9798889160156,111951
2022-12-19 12:00:00,380.9700012207031,381.04998779296875,380.95001220703125,381.04998779296875,381.04998779296875,46401
2022-12-19 12:01:00,381.0400085449219,381.2699890136719,381.0398864746094,381.2250061035156,381.2250061035156,60303
2022-12-19 12:02:00,381.2099914550781,381.5199890136719,381.2099914550781,381.47900390625,381.47900390625,120335
2022-12-19 12:03:00,381.4599914550781,381.57000732421875,381.44000244140625,381.4400939941406,381.4400939941406,101978
2022-12-19 12:04:00,381.44500732421875,381.489990234375,381.3800048828125,381.42999267578125,381.42999267578125,79451
2022-12-19 12:05:00,381.42999267578125,381.4649963378906,381.2699890136719,381.4200134277344,381.4200134277344,83225
2022-12-19 12:06:00,381.4200134277344,381.54998779296875,381.3999938964844,381.54998779296875,381.54998779296875,44186
2022-12-19 12:07:00,381.54998779296875,381.67999267578125,381.5400085449219,381.54998779296875,381.54998779296875,106980
2022-12-19 12:08:00,381.54998779296875,381.7148132324219,381.4800109863281,381.5398864746094,381.5398864746094,138679
2022-12-19 12:09:00,381.5400085449219,381.5799865722656,381.4700012207031,381.4800109863281,381.4800109863281,64379
2022-12-19 12:10:00,381.4800109863281,381.5185852050781,381.35101318359375,381.3900146484375,381.3900146484375,71576
2022-12-19 12:11:00,381.3900146484375,381.418212890625,381.2650146484375,381.3999938964844,381.3999938964844,80775
2022-12-19 12:12:00,381.3900146484375,381.510009765625,381.3240966796875,381.3399963378906,381.3399963378906,62178
2022-12-19 12:13:00,381.32501220703125,381.5,381.32501220703125,381.5,381.5,57778
2022-12-19 12:14:00,381.5098876953125,381.760009765625,381.489990234375,381.739990234375,381.739990234375,80380
2022-12-19 12:15:00,381.7099914550781,381.7398986816406,381.6099853515625,381.67999267578125,381.67999267578125,81088
2022-12-19 12:16:00,381.67498779296875,381.7799987792969,381.6300048828125,381.6449890136719,381.6449890136719,69730
2022-12-19 12:17:00,381.6449890136719,381.7099914550781,381.510009765625,381.58990478515625,381.58990478515625,67650
2022-12-19 12:18:00,381.5788879394531,381.5899963378906,381.4200134277344,381.489990234375,381.489990234375,77565
2022-12-19 12:19:00,381.489990234375,381.6199951171875,381.4100036621094,381.6000061035156,381.6000061035156,58566
2022-12-19 12:20:00,381.5950012207031,381.6400146484375,381.3599853515625,381.5400085449219,381.5400085449219,95032
2022-12-19 12:21:00,381.5400085449219,381.5498962402344,381.43499755859375,381.510009765625,381.510009765625,63926
2022-12-19 12:22:00,381.489990234375,381.5799865722656,381.4349060058594,381.45001220703125,381.45001220703125,64453
2022-12-19 12:23:00,381.4549865722656,381.45989990234375,381.2149963378906,381.31500244140625,381.31500244140625,67145
2022-12-19 12:24:00,381.31500244140625,381.4200134277344,381.1700134277344,381.1700134277344,381.1700134277344,74024
2022-12-19 12:25:00,381.19000244140625,381.29998779296875,381.1199951171875,381.1606140136719,381.1606140136719,364317
2022-12-19 12:26:00,381.1680908203125,381.29998779296875,381.1499938964844,381.1499938964844,381.1499938964844,81617
2022-12-19 12:27:00,381.1549987792969,381.2650146484375,381.0799865722656,381.2300109863281,381.2300109863281,69744
2022-12-19 12:28:00,381.2200012207031,381.2550048828125,381.010009765625,381.010009765625,381.010009765625,74067
2022-12-19 12:29:00,381.0,381.1000061035156,380.9800109863281,381.0050048828125,381.0050048828125,61192
2022-12-19 12:30:00,381.010009765625,381.07501220703125,380.9800109863281,380.989990234375,380.989990234375,75054
2022-12-19 12:31:00,380.9800109863281,381.0899963378906,380.9599914550781,380.9800109863281,380.9800109863281,119334
2022-12-19 12:32:00,380.9800109863281,380.989990234375,380.760009765625,380.79998779296875,380.79998779296875,168434
2022-12-19 12:33:00,380.79998779296875,381.010009765625,380.7699890136719,380.8999938964844,380.8999938964844,106393
2022-12-19 12:34:00,380.8999938964844,380.92999267578125,380.7900085449219,380.81500244140625,380.81500244140625,300179
2022-12-19 12:35:00,381.04998779296875,381.0899963378906,380.80999755859375,381.04998779296875,381.04998779296875,98099
2022-12-19 12:36:00,381.05999755859375,381.30499267578125,381.05999755859375,381.1600036621094,381.1600036621094,110701
2022-12-19 12:37:00,381.15899658203125,381.29998779296875,381.1199951171875,381.25,381.25,73343
2022-12-19 12:38:00,381.2200012207031,381.29998779296875,381.0799865722656,381.1099853515625,381.1099853515625,48308
2022-12-19 12:39:00,381.1099853515625,381.19000244140625,381.0400085449219,381.1542053222656,381.1542053222656,52496
2022-12-19 12:40:00,381.1600036621094,381.25,381.0799865722656,381.1000061035156,381.1000061035156,62199
2022-12-19 12:41:00,381.1000061035156,381.239990234375,381.06500244140625,381.0799865722656,381.0799865722656,78550
2022-12-19 12:42:00,381.0799865722656,381.1199951171875,381.0400085449219,381.06439208984375,381.06439208984375,48555
2022-12-19 12:43:00,381.07000732421875,381.07000732421875,380.9110107421875,380.9110107421875,380.9110107421875,78990
2022-12-19 12:44:00,380.94000244140625,381.07000732421875,380.94000244140625,381.0350036621094,381.0350036621094,44948
2022-12-19 12:45:00,381.0400085449219,381.1400146484375,380.909912109375,381.0899963378906,381.0899963378906,100074
2022-12-19 12:46:00,381.1000061035156,381.3550109863281,381.03338623046875,381.3299865722656,381.3299865722656,92887
2022-12-19 12:47:00,381.3316955566406,381.4100036621094,381.28009033203125,381.3999938964844,381.3999938964844,101591
2022-12-19 12:48:00,381.3900146484375,381.55499267578125,381.3699951171875,381.45001220703125,381.45001220703125,95632
2022-12-19 12:49:00,381.4700012207031,381.510009765625,381.4100036621094,381.48858642578125,381.48858642578125,43374
2022-12-19 12:50:00,381.4800109863281,381.57000732421875,381.4349060058594,381.54998779296875,381.54998779296875,48545
2022-12-19 12:51:00,381.5400085449219,381.625,381.5199890136719,381.5400085449219,381.5400085449219,65066
2022-12-19 12:52:00,381.5563049316406,381.6000061035156,381.4280090332031,381.55999755859375,381.55999755859375,105283
2022-12-19 12:53:00,381.55999755859375,381.70001220703125,381.55999755859375,381.5907897949219,381.5907897949219,97624
2022-12-19 12:54:00,381.6017150878906,381.6499938964844,381.4700012207031,381.4700012207031,381.4700012207031,45651
2022-12-19 12:55:00,381.4599914550781,381.5050048828125,381.4200134277344,381.4800109863281,381.4800109863281,103270
2022-12-19 12:56:00,381.4800109863281,381.5199890136719,381.3699951171875,381.4649963378906,381.4649963378906,93002
2022-12-19 12:57:00,381.4649963378906,381.5,381.3500061035156,381.489990234375,381.489990234375,106313
2022-12-19 12:58:00,381.4700012207031,381.4700012207031,381.260009765625,381.3299865722656,381.3299865722656,115072
2022-12-19 12:59:00,381.31500244140625,381.44000244140625,381.2699890136719,381.4100036621094,381.4100036621094,96750
2022-12-19 13:00:00,381.4100036621094,381.57000732421875,381.3858947753906,381.3858947753906,381.3858947753906,100098
2022-12-19 13:01:00,381.3800048828125,381.45001220703125,381.2900085449219,381.2998962402344,381.2998962402344,86246
2022-12-19 13:02:00,381.29998779296875,381.3399963378906,381.18499755859375,381.3299865722656,381.3299865722656,87270
2022-12-19 13:03:00,381.3399963378906,381.54998779296875,381.3399963378906,381.4549865722656,381.4549865722656,80825
2022-12-19 13:04:00,381.42999267578125,381.5199890136719,381.4299011230469,381.4599914550781,381.4599914550781,38554
2022-12-19 13:05:00,381.4599914550781,381.57000732421875,381.4599914550781,381.4800109863281,381.4800109863281,70332
2022-12-19 13:06:00,381.4800109863281,381.5,381.1499938964844,381.1700134277344,381.1700134277344,61189
2022-12-19 13:07:00,381.1700134277344,381.239990234375,381.0799865722656,381.1449890136719,381.1449890136719,66396
2022-12-19 13:08:00,381.159912109375,381.19000244140625,380.95001220703125,380.9750061035156,380.9750061035156,120169
2022-12-19 13:09:00,380.9549865722656,381.1299133300781,380.94000244140625,380.99920654296875,380.99920654296875,57282
2022-12-19 13:10:00,381.0,381.25,381.0,381.2200012207031,381.2200012207031,91131
2022-12-19 13:11:00,381.2300109863281,381.2699890136719,381.07000732421875,381.2099914550781,381.2099914550781,46053
2022-12-19 13:12:00,381.19000244140625,381.2799987792969,381.1650085449219,381.18499755859375,381.18499755859375,26101
2022-12-19 13:13:00,381.19000244140625,381.3399963378906,381.1499938964844,381.30999755859375,381.30999755859375,34852
2022-12-19 13:14:00,381.29998779296875,381.4700012207031,381.29998779296875,381.385009765625,381.385009765625,59639
2022-12-19 13:15:00,381.4049987792969,381.4100036621094,381.2099914550781,381.2226867675781,381.2226867675781,88104
2022-12-19 13:16:00,381.2226867675781,381.2699890136719,381.1199951171875,381.1300048828125,381.1300048828125,42156
2022-12-19 13:17:00,381.1549987792969,381.21661376953125,381.1199951171875,381.1700134277344,381.1700134277344,33517
2022-12-19 13:18:00,381.1700134277344,381.20001220703125,381.1000061035156,381.10699462890625,381.10699462890625,42715
2022-12-19 13:19:00,381.1011047363281,381.260009765625,381.07000732421875,381.25,381.25,40865
2022-12-19 13:20:00,381.239990234375,381.4501037597656,381.19000244140625,381.34149169921875,381.34149169921875,106234
2022-12-19 13:21:00,381.3450012207031,381.4100036621094,381.29998779296875,381.364990234375,381.364990234375,50813
2022-12-19 13:22:00,381.3599853515625,381.5899963378906,381.3599853515625,381.57000732421875,381.57000732421875,113980
2022-12-19 13:23:00,381.55999755859375,381.6191101074219,381.4700012207031,381.54998779296875,381.54998779296875,63121
2022-12-19 13:24:00,381.5400085449219,381.55999755859375,381.4599914550781,381.5,381.5,45757
2022-12-19 13:25:00,381.5199890136719,381.6099853515625,381.489990234375,381.5899963378906,381.5899963378906,67027
2022-12-19 13:26:00,381.5899963378906,381.7300109863281,381.57000732421875,381.57000732421875,381.57000732421875,134382
2022-12-19 13:27:00,381.57000732421875,381.5889892578125,381.1650085449219,381.19000244140625,381.19000244140625,226584
2022-12-19 13:28:00,381.1700134277344,381.3399963378906,381.1499938964844,381.2799987792969,381.2799987792969,62654
2022-12-19 13:29:00,381.2699890136719,381.2699890136719,380.95001220703125,381.0765075683594,381.0765075683594,136043
2022-12-19 13:30:00,381.04998779296875,381.1700134277344,381.0050048828125,381.1700134277344,381.1700134277344,69298
2022-12-19 13:31:00,381.1499938964844,381.19000244140625,381.010009765625,381.05029296875,381.05029296875,82115
2022-12-19 13:32:00,381.0400085449219,381.0899963378906,380.8399963378906,380.8500061035156,380.8500061035156,88485
2022-12-19 13:33:00,380.8349914550781,380.8999938964844,380.7200012207031,380.7900085449219,380.7900085449219,136030
2022-12-19 13:34:00,380.7799987792969,380.8500061035156,380.67999267578125,380.690185546875,380.690185546875,52862
2022-12-19 13:35:00,380.69000244140625,380.79998779296875,380.5799865722656,380.67999267578125,380.67999267578125,103928
2022-12-19 13:36:00,380.6859130859375,380.739990234375,380.6000061035156,380.6600036621094,380.6600036621094,86222
2022-12-19 13:37:00,380.635009765625,380.7900085449219,380.5299987792969,380.5400085449219,380.5400085449219,115678
2022-12-19 13:38:00,380.5450134277344,380.7398986816406,380.5,380.6400146484375,380.6400146484375,146051
2022-12-19 13:39:00,380.6449890136719,380.9200134277344,380.6449890136719,380.8299865722656,380.8299865722656,83678
2022-12-19 13:40:00,380.80999755859375,380.8999938964844,380.55999755859375,380.6199951171875,380.6199951171875,143784
2022-12-19 13:41:00,380.6099853515625,380.6650085449219,380.4599914550781,380.6401062011719,380.6401062011719,104434
2022-12-19 13:42:00,380.510009765625,380.6549987792969,380.4700012207031,380.510009765625,380.510009765625,63809
2022-12-19 13:43:00,380.510009765625,380.510009765625,380.239990234375,380.2900085449219,380.2900085449219,173936
2022-12-19 13:44:00,380.2799987792969,380.2799987792969,380.1300048828125,380.2099914550781,380.2099914550781,104530
