"source_id","count"
"S0009","4"
"S0011","586"
"S0020","5420"
"S0024","1"
"S0035","4604"
"S0037","5"
"S0042","13857"
"S0043","10782"
"S0044","543"
"S0046","5692"
"S0075","3"
"S0104","5"
"S0105","3"
"S0112","2"
"S0113","18"
"S0142","533"
"S0145","2"
"S0172","1"
"S0174","3448"
"S0207","1"
"S0228","1"
"S0230","2"
"S0240","2"
"S0245","12"
"S0331","4"
"S0366","28"
"S0371","2"
"S0399","4"
"S0400","5"
"S0401","1051"
"S0403","6"
"S0405","6"
"S0410","1"
